work_id,canonical_paper_id,source_group,year,venue,doi,title,publication_types,has_abstract,abstract_chars,record_type,is_research_paper,confidence,signal_count,evidence,title_rule,title_rule_type,title_rule_strength,title_match,publication_type_signal,publication_type_signal_type,publication_type_signal_strength,vetoed_publication_type_signals,research_publication_types,signals_conflict,watchlist_titles,review_queue,review_reasons
work_9f2bd795e155d80b,79698a23c00e130f51bda9de6188a47f2a8ee5a6,core_audit,2023.0,bioRxiv,10.1038/s41467-023-41012-3,Heterogeneous receptor expression underlies non-uniform peptidergic modulation of olfaction in Drosophila,JournalArticle,True,1548,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9f40ddde9502cbd1,9d594f634912e7bfb492e3d3fd50e5d86d0de895,unresolved,2022.0,Clinical neurology and neurosurgery (Dutch-Flemish ed. Print),10.1016/j.clineuro.2022.107481,Connecting the connectome: A bibliometric investigation of the 50 most cited articles.,Review;JournalArticle,True,1583,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9f41c6c7e047b470,f1acdf858054b4a3947074231f3a1defe45180fd,unresolved,2018.0,Magnetic Resonance in Medicine,10.1002/mrm.27471,Mapping connectomes with diffusion MRI: deterministic or probabilistic tractography?,JournalArticle,True,458,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9f4de65ab9e29bbf,ca3ee209f7722ae0815358e7327a8bbe236f6547,core_audit,2026.0,Cell Reports Methods,10.1016/j.crmeth.2026.101512,Mapping brain-wide monosynaptic inputs to single neurons with ROInet-seq.,JournalArticle,True,1213,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9f6db33a12953586,f59ca46e9ffb9f36aacd5c8ded544d6cea0b2bb3,role_bridge,2015.0,,,( Registration of microscopic images and its uses in segmentation and annotation ) 3-D Registration of Biological Images and Models,,False,0,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9f9bf38b166a0a46,6b3822b423e731775c56d557d5a0c00e66a4c326,unresolved,2011.0,PLoS ONE,10.1371/journal.pone.0023460,Driving and Driven Architectures of Directed Small-World Human Brain Functional Networks,JournalArticle,True,2212,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9fcb687c9e46f902,b1e4381d08e00441e7e816766d7df3cf2375b916,unresolved,2022.0,Schizophrenia,10.1038/s41537-022-00260-w,"Associations between polygenic risk, negative symptoms, and functional connectome topology during a working memory task in early-onset schizophrenia",JournalArticle,True,1508,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9fcf57e381b11acb,f30abf3bd6ba26663ccf209be34e13c0e2a4d4c2,role_bridge,2014.0,PLoS ONE,10.1371/journal.pone.0087351,Automated Detection of Synapses in Serial Section Transmission Electron Microscopy Image Stacks,JournalArticle,True,1293,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9fd52e39fdad0d0d,a143b65563c254f0cdcf0d60b738b00335488d11,unresolved,2016.0,Scientific Reports,10.1038/srep38424,Functional complexity emerging from anatomical constraints in the brain: the significance of network modularity and rich-clubs,JournalArticle,True,1283,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a0074df622a55228,bde526ad11a1e1daca0754cb984b3284c9a709ff,core_audit,2019.0,Briefings Bioinform.,10.1093/bib/bby048,Connectome verification: inter-rater and connection reliability of tract-tracing-based intrinsic hypothalamic connectivity,JournalArticle,True,2091,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a02235773a32ebeb,1936edc9946baea97352de6b906d24b487e7c69f,core_audit,2026.0,arXiv.org,10.48550/arxiv.2602.17997,Whole-Brain Connectomic Graph Model Enables Whole-Body Locomotion Control in Fruit Fly,JournalArticle,True,1295,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a02f3fd1457de709,4defaaf7deaa86cd782fab50ad17a30427f39d29,core_audit,2025.0,bioRxiv,10.1101/2025.06.26.661250,Neural connectome of the ctenophore statocyst,JournalArticle,True,1048,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a03a07a6d277a87e,d8014842d8030d24c4078c0434ac366886c869b0,core_audit,2019.0,Current Opinion in Neurobiology,10.1016/j.conb.2019.04.001,Convolutional nets for reconstructing neural circuits from brain images acquired by serial section electron microscopy,Review;JournalArticle,True,797,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_a067ff2b158f0bbb,0330cfbe3e16c4e89f7c3c85ecdb7c883069648c,core_audit,2019.0,bioRxiv,10.1002/cne.24932,The connectome of the Caenorhabditis elegans pharynx,JournalArticle,True,1595,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a06dfa08bf2637b2,8f8ac33e51dfbaa58530026c2930b96d1ce12ea3,core_audit,2011.0,Neural Networks,10.1016/j.neunet.2011.02.009,A thalamo-cortico-thalamic neural mass model to study alpha rhythms in Alzheimer's disease,JournalArticle,True,1688,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a09956f2846bbe45,047fa9f1a6df430481e7621e95daf9a8a920dc3a,unresolved,2013.0,Frontiers in Computational Neuroscience,10.3389/fncom.2013.00089,Large-scale network organization in the avian forebrain: a connectivity matrix and theoretical analysis,JournalArticle,True,1287,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a0a45184d6f30d7d,690eaef0c2515a16fe1af584afd83eb2228b3cd5,core_audit,2015.0,PLoS Comput. Biol.,10.1371/journal.pcbi.1004053,Advancements and Challenges in Computational Biology,JournalArticle;Editorial,True,7874,editorial_commentary,False,medium,1,publication_type:Editorial(strong),,,,,Editorial,editorial_commentary,strong,,,False,,True,unconfirmed_nonpaper_medium_confidence;nonpaper_with_substantial_abstract
work_a0cdbefe311043d0,e267d6f4dcdb41f8d5b4f1f5f1bf99da508611f8,core_audit,2025.0,Cell Reports Methods,10.1016/j.crmeth.2025.101179,"A deep learning pipeline for accurate and automated restoration, segmentation, and quantification of dendritic spines",JournalArticle,True,1192,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a0d66584c957bcbd,12cef1e02b90d423f119c4983dd17044f227a09e,role_bridge,2022.0,Humanities and Social Sciences Communications,10.1057/s41599-021-01031-1,"Effect of sleep and mood on academic performance—at interface of physiology, psychology, and education",Review,True,1617,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_a122a2ab6ad733c3,52122764993c61356a0018272422049326a3bc2c,unresolved,2026.0,bioRxiv,10.64898/2026.07.19.739422,"Spectral organization of individualized connectome harmonics across brain structure, function and cognition",JournalArticle,True,1523,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a13637e5bcd55054,9cd4b0fd6ae08a2ffab59122b211a8f0d7e7e09e,unresolved,2020.0,Progress in Neuro-psychopharmacology and Biological Psychiatry,10.1016/j.pnpbp.2020.110037,The effects of cognitive behavioral therapy on the whole brain structural connectome in unmedicated patients with obsessive-compulsive disorder.,JournalArticle,True,1914,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a1490cd29bdf5713,a2146062244061d79df681b39e0ad2385f008e5d,unresolved,2019.0,Applied Network Science,10.1007/s41109-026-00791-6,Community correlations and testing independence between binary graphs,JournalArticle,True,1349,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a154df183e33cb49,16e829006c079bf213aa93a98b8ea95a4310b386,unresolved,2020.0,Disease Models & Mechanisms,10.1242/dmm.046110,Modeling neurodegeneration in Caenorhabditis elegans,Review;JournalArticle,True,2125,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_a15a88bafff5fe34,878226b08acdc98e1248ec6453a9fa91db824887,core_audit,2015.0,Front. Neural Circuits,10.3389/fncir.2015.00035,Neural circuits revealed,Editorial,True,2613,editorial_commentary,False,medium,1,publication_type:Editorial(strong),,,,,Editorial,editorial_commentary,strong,,,False,,True,unconfirmed_nonpaper_medium_confidence;nonpaper_with_substantial_abstract
work_a162784bec3884eb,35412b9d4979a418e918a1d1bd171e10b1bf1888,unresolved,2024.0,Journal of Neurological Sciences,10.1016/j.jns.2024.123065,Structural network topology associated with naming improvements following intensive aphasia therapy in post-stroke aphasia.,JournalArticle,True,1874,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a171597abe2f24ac,709d95a6a15e9257f2aba17238501edf1b035494,unresolved,2017.0,Scientific Data,10.1038/sdata.2018.307,A functional connectome phenotyping dataset including cognitive state and personality measures,JournalArticle;Dataset,True,1442,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a187b1fe08edebdc,fbe5ec05b776461b798fd037250a17a0137d2bfb,unresolved,2021.0,NMR in Biomedicine,10.1002/nbm.4611,A time-course study of actively stained mouse brains: DTI parameter and connectomic stability over one year,JournalArticle,True,1207,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a1904fa7e0f72eb3,5595a6806635a1739da13be30b94a8fb99977d04,core_audit,2020.0,Nature Neuroscience,10.1038/s41593-019-0576-z,Whitening of odor representations by the wiring diagram of the olfactory bulb,JournalArticle,True,1257,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a1d7f92d9b93910a,72f33389cbcdb1ce521e44263c7781cfaf85c311,core_audit,2025.0,Nature Biomedical Engineering,10.1038/s41551-025-01352-5,Synaptic connectivity mapping among thousands of neurons via parallelized intracellular recording with a microhole electrode array,JournalArticle,True,1525,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a1e7c7d72b96c595,813d1f0a23fc06b6aee09829d779856b025e42a0,unresolved,2024.0,PLoS Biology,10.1371/journal.pbio.3002489,Relation of connectome topology to brain volume across 103 mammalian species,JournalArticle,True,1812,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a1f6d1797d5eeb24,865f6cbcb8294e6d2b0415226a2046c53e366bc3,unresolved,2019.0,GLMI@MICCAI,10.1007/978-3-030-35817-4_11,DeepBundle: Fiber Bundle Parcellation with Graph Convolution Neural Networks,JournalArticle,True,1080,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a20080c9846f5043,4fef901d48c1fb92eaa849f1eccd6cf08c3ded4d,core_audit,2023.0,Patterns,10.1016/j.patter.2023.100693,SynapseCLR: Uncovering features of synapses in primary visual cortex through contrastive representation learning,JournalArticle,True,1216,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a20ba66636876b3e,7043a0b8f68d24f8da600f3fafa90cc2b56eaf6d,core_audit,2019.0,,10.1007/978-981-10-9020-2_1,Multiscale and Multimodal Imaging for Connectomics,,True,1144,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a21cf530db60bdf7,b8828e83851632520508356e6c4924f3d5f6dfa4,core_audit,2017.0,Journal of Neuroscience Research,10.1002/jnr.23912,Sexual modulation of sex-shared neurons and circuits in C. elegans,Review;JournalArticle,True,1763,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_a22bf0166b64df9e,7ea602a55aab4807c2786f8855d99ec43c4349e8,unresolved,2023.0,Developmental Cognitive Neuroscience,10.1016/j.dcn.2023.101284,Mapping the evolution of regional brain network efficiency and its association with cognitive abilities during the first twenty-eight months of life,JournalArticle,True,1456,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a22edcbd132ca34a,2543a3b75908a3eab82d233e1da094228cb5883d,unresolved,2015.0,Human Brain Mapping,10.1002/hbm.22828,Comparison of diffusion tractography and tract‐tracing measures of connectivity strength in rhesus macaque connectome,JournalArticle;Study,False,0,research_paper,True,high,0,research_publication_type:Study,,,,,,,,,Study,False,,False,
work_a235434200704971,9553aa198adbd6b35e4761400f4471996ca06542,role_bridge,2022.0,bioRxiv,10.1101/2022.01.06.475275,Exploring Functional Brain Network Modularity in Educational Contexts,,True,1340,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a23ce36ad5e18db0,9d0ebd2ef6c538087eb0a4896448983585bae41b,unresolved,2024.0,Frontiers Neuroinformatics,10.3389/fninf.2024.1399931,Artificial intelligence role in advancement of human brain connectome studies,JournalArticle;Review,True,1650,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_a23d14dc6d3353f4,266659677ca6098e9df6ea56dd93c94b5b583ee8,core_audit,2021.0,,10.3929/ethz-b-000513728,Connectome++: Microtubule Reconstruction and Neurotransmitter Prediction from Large Scale Electron Microscopy Volumes,,False,0,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a23fdbf1a9ce14a7,a959a5ce34d9758373a9031e84aab3cd31cf9b7e,core_audit,2020.0,eLife,10.7554/elife.55444,Anatomy of nerve fiber bundles at micrometer-resolution in the vervet monkey visual system,JournalArticle,True,1097,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a2407908e81f30b0,0b504798a38e7bb7e350793db7ae368091509093,unresolved,2024.0,Frontiers in Neural Circuits,10.3389/fncir.2024.1503438,Nature and nurture in fruit fly hearing,Review;JournalArticle,True,1106,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_a27275f7070fc21e,12c44b6fad8d5634862d998be4b664776e9b0c94,unresolved,2025.0,bioRxiv,10.64898/2025.12.15.694495,A Concept-Driven Disentanglement Framework for Interpretable Graph Neural Networks in Structure-Function Coupling,,True,1333,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a276a8f78d1e7711,6e661ab5c8ecb866feb32611094498c7ca0d0936,role_bridge,2023.0,PLoS Biology,10.1371/journal.pbio.3002314,Integrating multimodal and multiscale connectivity blueprints of the human cerebral cortex in health and disease,JournalArticle,True,1681,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a27f1ec2c0838727,e5ba3559c113d7685b4628ff1799dbc6e403ac55,core_audit,2024.0,Neuron,10.1016/j.neuron.2024.03.018,Nr4a1 regulates cell-specific transcriptional programs in inhibitory GABAergic interneurons,JournalArticle,True,1017,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a287fd90b762cb52,c2df4847e93f1e18051a68758d28f660b18b44bd,unresolved,2022.0,Clinical Neurophysiology,10.1016/j.clinph.2022.10.012,Integration of white matter architecture to stereo-EEG better describes epileptic spike propagation.,JournalArticle,True,1523,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a29df339a1fb0da5,a5f9d2113da2b8aba69fb80e2e1700da6947fe04,role_bridge,2024.0,International Conference on 3D Technologies for the World Wide Web,10.1145/3665318.3677154,NeuroVerse: Immersive exploration of 3D ultrastructural brain reconstructions for education and collaborative analysis,Book;JournalArticle,True,1164,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a2a4a9ee0540ed54,e80c7811d65b6bb4b9f45ae7c3daede46ce742d0,core_audit,2024.0,bioRxiv,10.1101/2024.05.24.593860,A connectome manipulation framework for the systematic and reproducible study of structure–function relationships through simulations,JournalArticle,True,1491,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a2adf89bb773cfe8,4eca947e64cfade5e5e29935eaa38ae6b5217c07,core_audit,2023.0,Nature Communications,10.1038/s41467-023-40939-x,Tomography of memory engrams in self-organizing nanowire connectomes,JournalArticle,True,1126,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a2b835627eee3dca,899628c6291c82ffd919be7fb3d368a8bd47ae53,unresolved,2015.0,Biological Psychiatry,10.1016/j.biopsych.2014.08.009,"Depression, neuroimaging and connectomics: a selective overview.",Review;JournalArticle,False,0,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_a2bc923d170e2f31,9aa799e1784f53571e18b9a7c5799ec2f5f28e46,role_bridge,2024.0,Microsurgery,10.1002/micr.31246,"Clinical, Preclinical, and Educational Applications of Robotic‐Assisted Flap Reconstruction and Microsurgery: A Systematic Review",Review;JournalArticle,True,400,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_a2e0da57016aeb89,5d31f60ebb13d39396566177f49f51dd14264258,role_bridge,2014.0,Genomics & Informatics,10.5808/gi.2014.12.2.76,SFannotation: A Simple and Fast Protein Function Annotation System,JournalArticle,True,728,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a2ee7fca6b309571,0a428d240d97b9fe3d674104919a78336cb3afce,core_audit,2024.0,bioRxiv,10.1101/2024.05.23.595576,Norepinephrine changes behavioral state via astroglial purinergic signaling,,True,1094,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a2ef05829542860a,213d9cb2996c5ea506ecb3575ea7f28c70e16333,unresolved,2022.0,Neuro-Oncology,10.1093/neuonc/noac209.1164,MODL-37. DISCERNIBLE INTERINDIVIDUAL PATTERNS OF GLOBAL EFFICIENCY DECLINE DURING THEORETICAL BRAIN SURGERY,,True,1891,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_a30dcadfc4293b8b,423edbe20f5055e09b2564068c16723eea7aec32,role_bridge,2012.0,Nature Medicine,10.1038/nm.2886,Decreased Expression of Synapse-Related Genes and Loss of Synapses in Major Depressive Disorder,JournalArticle,True,1040,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
